userid,foodid,rating
104632911289360286356,26,2
106750303109811886282,26,5
107946568210026728217,26,4
101022635807573949181,26,1
109951020749464689457,26,3
116321078502723429900,26,5
110034613766005957497,26,5
101693125472281129687,26,4
113868634169322972833,26,1
118366069747398076579,26,5
105369529667135733795,26,4
106806857549041935160,26,5
108638097353673777434,26,3
108613644478533829149,26,5
108432751963757172735,26,5
106699103123775971577,26,1
118100640360831225044,26,5
108405805694282327821,26,5
114736216456494531522,26,5
114702397186510087262,26,5
106408577775359299308,26,4
109628067707983552551,26,5
114014063560386146435,26,5
103471931197899173376,26,4
112998090134491109770,26,5
117233121076574115516,26,5
107878852751728085743,26,5
115718624778635808581,26,5
112466776391327233575,26,5
108308338482316312258,26,4
107037162280634386656,26,1
103670743926486862407,26,5
101303851017412831580,26,5
107214486307870662331,26,5
100002376681308130922,26,3
100547406384869938598,26,5
110602838715292249883,26,5
109007337179478452766,26,5
117875998972164964438,26,5
112783108082341670206,26,2
117633426057984752739,26,5
114314783965623173062,26,4
101221158849919007911,26,4
113718753133606547030,26,5
101240389824842882822,26,5
118252840571782787653,26,5
106127745386229926041,26,4
100970171814040497026,26,4
106622118796226749673,26,5
107439277647765741321,26,5
114991285757971687511,26,5
113947701268732341666,26,4
117758726090524211857,26,5
116615114232268469721,26,5
107101007817511270102,26,5
105972475546815377935,26,4
114464851847886637725,26,1
112363278312339167434,26,5
104189024022447356961,26,4
101337983538091125134,26,3
111709709088725600925,26,4
105169905881458532246,26,3
112606400463976911275,26,4
113015523826545524096,26,5
100820109651794018156,26,3
115431499233390900974,26,3
107405615905535130496,26,2
102592420502174075945,26,5
104330157110551747553,26,3
106336532690848444389,26,2
103812916874519029659,26,1
105324990406863918673,26,1
102362499200593333316,26,5
102901540195344453604,26,5
114363805182088191201,26,4
115607358677624516398,26,4
109668696499310243173,26,4
118014392069149030853,26,4
115887006877221714554,26,1
101928509139315000150,26,4
114302111195693524282,26,2
108556870888386006832,26,3
116853161968072231716,26,4
100274733398517363241,27,5
105923927461667832671,27,5
102374605771585153534,27,5
101906070280642889235,27,5
115609831362551566330,27,5
113861923464679544218,27,5
110852393277904512249,27,5
100995343414757723970,27,5
105989608229358177334,27,4
114752522257898266988,27,5
105332064699268474615,27,1
117587574468135279220,27,1
110093163731673265864,27,5
116682905766431724316,27,5
115860419429420501588,27,5
110238311634798313027,27,5
110570028052530379723,27,5
112742437667948090149,27,4
111188715861980542028,27,1
109116338207654158938,27,5
108147639817065100218,27,5
114450864175536826761,27,1
100327588481674012122,27,5
107214653147197465552,27,5
113048948434837769381,27,4
114666302159779006687,27,1
117457286470758765791,27,4
107737500112491900166,27,5
115337473527572021238,27,5
114220117023892689160,27,3
106871020056410933233,27,3
112010417396180484747,27,2
109525553634627607435,27,5
106237336061537561898,27,5
113076984823053652676,27,1
116805200817859708018,27,5
108959528263617778798,27,5
111501492397029959501,27,5
100265996093431164432,27,3
114073048745821714183,27,5
110246730602551459800,27,5
117552737228437188357,27,4
106656772769252841364,27,5
104262670927069294090,27,5
110513574578973773258,27,5
105892392413528737906,27,5
108609480714716322036,27,5
103220999164707466058,27,5
113562572228964520664,27,5
110469154087288311183,27,4
117364931581825188071,27,4
115859639499987001907,27,5
113376181260746182844,27,5
110429727831484436497,27,4
102899862317315837043,27,5
106754326661488244432,27,5
114767225005697547075,27,4
108630499414957173571,27,5
109273027791328273356,27,5
110586155450904296674,27,1
101536824910800146939,27,5
113154282503548942584,27,1
108374162121413065344,27,5
113678648859691204923,27,4
103565976671503807115,27,3
104577290391886445352,27,5
113579500359603895389,27,5
117634499466266441917,27,5
115045952033404689753,27,4
112304244396207340736,27,5
107212580274637393368,27,2
114475572187373305849,27,5
113678707285013483074,27,5
103286471866293138187,27,5
113869513444529669240,27,4
113376181260746182844,27,5
103360611969075875040,27,5
101075621464318863671,27,4
113046064290167018140,27,4
110606931828719598254,27,5
115953552778255104971,27,4
106795515849159566778,27,5
100116134274451748961,27,5
102066074354727390312,27,4
106087228995573038993,27,5
109108555630460132862,27,5
108638369661614780779,27,1
117225992087657021884,27,4
116170679892231179856,27,5
111376140332950519259,27,5
117594267719002883522,27,1
111686708452413030499,27,5
112944706817387507408,27,3
114760701872005260328,27,3
118396530445265556082,27,4
115668911693554839944,27,5
115812608669560939883,27,3
101972204607633910198,27,5
106129553699361217525,27,5
110735179236193712276,27,2
102041792756799086083,27,5
103691610785974721152,27,1
108515973091979261098,27,5
105503989118681057447,27,4
103252058657576066792,27,2
109702741903369254509,27,4
114332345573544911646,27,4
101834880193042109600,27,5
108195945204906510478,27,4
117649836179963327696,27,5
106905910429854579602,27,4
102172941439658597090,27,3
113510776234423515875,27,5
118439101019407877742,27,4
107422907600503721908,27,3
107608962425706560196,27,5
109571466752122997085,27,5
114147825577644776754,27,1
100386500376750733654,27,5
105871773413287962794,27,5
112155339266821794628,27,1
103368631967437569190,27,5
101993143865397767139,27,1
114332345573544911646,27,3
112834877931765094315,27,1
110429727831484436497,27,3
117140045333825389608,27,3
107163939214338035551,27,4
106919737805012387318,27,1
117324383468817071552,27,3
103684576578830964367,27,5
100346106578348231701,27,1
113982570213381610341,27,1
110423631199271903265,27,4
106455509419500383359,27,3
112432646202628766306,27,5
105276836785217873568,27,5
112155327764807879914,27,2
103822467776926579514,27,4
100331498837182200793,27,5
116349865424089243132,27,5
105458385746426085175,27,5
102643371266710422969,27,4
109111467572790054442,27,5
105009490879202327147,27,1
107295031316336799609,27,4
114399960919148053924,27,1
102648036568754103159,27,5
110988668789373986060,27,3
117082529878868496412,27,4
112589834936392449187,27,3
105342097727930447553,27,5
111512859489605704925,27,4
100118359836298015389,27,5
117120599214428782829,27,4
116848753776391265221,27,5
116924696909852605379,27,5
105862074163618014059,27,5
117875012035053300723,27,2
115712750848238665148,27,5
115815964789029627741,27,5
101838262812113283563,27,4
108642295086618423559,27,4
113335745323163674108,27,3
100382862083971174734,27,5
113509297935727188179,27,5
106277729305463095501,27,1
101653153694763341697,27,5
103785783377574215488,27,5
110591568014640073722,27,2
114828602983207720203,27,4
118226053308108066808,27,4
102781559528108727613,27,4
110264373473382007338,27,4
112007634800769998560,27,5
115135479894763322483,27,5
108233802648370720417,27,1
109358264531479235776,27,4
110386636267734193630,27,4
112517203755406347232,27,5
106504390666850353667,27,2
118055332070338988867,27,5
106689626713859062784,27,4
107295031316336799609,27,3
112067430885036823500,27,5
113818167103709165503,27,5
105629745617562316721,27,5
115314843244614750320,27,5
110774250249273764874,27,5
112929127006355674101,27,5
101397885178458650753,27,5
105892392413528737906,27,3
116439399362734290090,27,4
118158932424989665997,27,5
112682415816535816947,27,5
110270590617728337623,27,4
104929014200192463436,27,5
109700497200204281778,27,5
116018838952850745488,27,1
107653070278404335299,27,4
102389493191560462739,27,5
110693131746964792505,27,5
106675909446472307401,27,5
101648258475493647941,27,4
108143951374240083073,27,5
103089816759717507319,27,5
108365533893730274056,27,4
101628595175889273930,27,5
105129467002166071702,27,5
101834880193042109600,27,4
111876097249278724029,27,5
116567255422509387871,27,4
104620233084039340619,27,1
103387575356870584363,27,5
107485513341858480159,27,1
113277346120305948804,27,5
117639082038111639425,27,5
100650832613717686387,27,5
113226478519882719892,27,5
101969136297741789382,27,3
109525553634627607435,27,5
101173729048227239393,27,4
105086746994129087189,27,5
110451883767881693336,27,1
110316451866688483932,27,2
113853743290263627487,27,3
105556696675113782862,27,2
106094371875030465764,27,3
116352348253561358266,27,4
117655020783602333369,27,2
106624479678595451745,27,5
115491893421632245498,27,3
103286471866293138187,27,5
103182776428157405794,27,4
107487538075604076312,27,1
100761811370535789993,27,3
116326892362989736040,27,2
100149366772808781884,27,1
114345555265183607362,27,4
104934802880810522020,27,5
109902012930476169610,27,3
112218025624285073381,27,3
111863164167676686567,27,4
111338621032926493421,27,5
113435572496710866085,27,5
108241445842268750799,27,5
103159925024604721581,27,3
107796989497608846184,27,4
105537753824732545793,27,5
102976812051159290950,27,5
105026814664350405485,27,1
104318135378373313920,27,4
112295155220522074486,27,5
111501492397029959501,27,3
111378093933557107364,27,4
103959222203589965715,27,5
114165057319827236832,27,5
114562729781448823334,27,4
114514575849581810413,27,5
114164170440246520080,27,5
100016059327112997499,27,4
116121998990212887232,27,5
103688733261718902909,27,5
108502377081354846501,27,5
106957910352110348163,27,4
108048533237177734928,27,1
117360713959888080725,27,3
116724448114310213003,27,3
108484131872999591424,27,5
108114667961031174321,27,5
108613644478533829149,27,5
108437374184321332100,27,5
108093185259724576395,27,3
113550705820789581155,27,5
108375583476839584838,27,2
110439743168727620254,27,5
113361220889632282946,27,5
112626445967353731610,27,5
111462461174502870023,27,5
105236505885978957463,27,4
110191915028815430983,27,3
115573589496332400208,27,4
101438640364060422846,27,5
106980935145434097204,27,5
105086746994129087189,27,5
113326119668570445837,27,5
110639918171567841977,27,5
101188828038738918954,27,5
117434926594072171213,27,4
100576898990961986664,27,5
105407100378950723536,27,5
112246979209348273781,27,4
111642200843065915221,27,5
116022249033238752327,27,5
111360154638965372233,27,5
103364360492811481209,27,3
102741554532185332487,27,5
112712402669249067945,27,5
104941243322260250943,27,5
116583173464740238547,27,2
103146187074913164978,27,3
101394802138039483309,27,3
104330535068986683571,27,5
110976509453977963870,27,5
118318105965552912109,27,5
107813037784059923389,27,3
115372312891974293562,27,4
111475317571102639491,27,3
117269656923211859159,27,3
108980951554403203384,27,3
109200092131029242971,27,3
112404694327170065732,27,5
118030178376808365901,27,5
117523907529890553661,27,1
107295031316336799609,27,3
109129308492381178051,27,1
115994799522225699384,27,1
101518492799306541588,27,2
101652294145602635469,27,5
117823390019200358098,27,1
100499470448386442128,27,3
113435778883040291939,27,4
114073048745821714183,27,4
118030178376808365901,27,5
102172931891811234722,27,4
104237986091311356321,27,5
100679703709551871292,27,5
118318105965552912109,27,5
113294955320533904581,27,5
117030752736832864898,27,4
105060788607060751566,27,5
116580375147965850779,27,5
103232871557699325824,27,5
109147605653611793416,27,5
117826951350904805172,27,5
103874631890645559279,27,5
112623517876975514039,27,5
110357918423558796229,27,3
106797074663877673339,27,5
108243369756025127983,27,4
110232272612456245877,27,5
104640730065608646071,27,5
107130207042104268698,27,4
115668911693554839944,27,1
113289028711322653544,27,5
117585079148494608164,27,2
114887185885699991219,27,5
105935163791451386420,27,5
109779294020772182875,27,5
106736463575181892214,27,5
111411629379824493146,27,1
105034820648347745395,27,5
102925081230496899316,27,5
104550919917463312869,27,5
106461892933693770073,27,5
109592751557112590191,27,5
108093987259183399641,27,5
110274292266148292718,27,5
102653308861185670050,27,5
106709479245323997426,27,5
110302757583733179059,27,4
107457082467825045073,27,3
108205672303498210403,27,3
103585870953909251077,27,5
114755908820220772068,27,4
115045952033404689753,27,5
104861192728726319756,27,5
110488977615879239891,27,5
114332345573544911646,27,5
115872547186864976936,27,5
101087314010430956881,27,4
111214773951062649197,27,4
102210345970277689592,27,4
106618757206623302443,27,5
104755448916244130316,27,3
105378886233372205305,27,5
102930256886821533979,27,5
112642189535869585335,27,4
103063622403047786269,27,5
107300796302318060780,27,4
115419584001500701755,27,3
102927826137774640627,27,3
109059542215227940718,27,5
112297005320679505179,27,3
103574566796717413794,27,5
100415957469614234384,27,5
104580574063723821115,27,5
115535077390437091293,29,4
104497351774938829570,29,4
113486858849855975658,29,3
102305298368229902679,29,1
112036231478007846654,29,5
106167515614536456457,29,3
110136982123121143734,29,3
104689435554310675700,29,4
102687575138643711332,29,5
116785648022097332786,29,5
105388637699446132232,29,1
107028620650629758330,29,4
101421256245119854859,29,4
118293812751907689705,29,4
104409385181153062280,29,3
112725305454269440086,29,3
105654128362934703471,29,4
106750565492841638806,29,5
116968858297797190925,29,4
110490563479109131916,29,5
104724652999745247152,29,5
110902456237228880153,29,4
115972409673690296446,29,5
116788322544213433170,29,3
100650542827125779018,29,5
109390163281038086251,29,5
105406847183851480801,29,5
109214621085246958273,29,5
114210537885341309515,29,5
112286825704797377127,29,5
107647977206488364157,30,5
115456632767311179486,30,4
109669002477205396632,30,5
110429727831484436497,30,3
109544506881461872740,30,1
114206445572165118494,30,5
118186456948397322343,30,5
117878855836439280740,30,1
106065208953751619577,30,4
103573750007919471526,30,2
109198073657238621365,30,1
113678571425065782784,30,4
111247294128726535324,30,5
118362659467312782359,30,2
108027309773686002806,30,1
113413795536833862945,30,1
117465885711011307889,30,5
105236531050680767856,30,5
117449814236433056945,30,3
109924206250482185175,30,4
110871475024058151170,31,3
115854810856610437236,31,4
103944670556353820143,31,3
107507118153895219331,31,5
101597484841229205770,31,4
112924932430298749914,31,4
107884042123595070412,31,5
105389658978186330108,31,5
114993931659648353053,31,5
117881405696533258603,31,4
114885671620475216825,32,5
115883410990420150278,32,5
105847157086222568727,32,5
118394622902271618125,32,4
112161076876795156775,32,5
101769361419816899062,32,5
102312450577200237868,32,5
106267707311633983610,32,4
104494771526028551657,32,4
101672107377385648383,32,4
117646641270335066030,32,5
109116338207654158938,32,3
104018348062786057573,32,5
105069658347170821096,32,3
107547580510392879931,32,5
107614500231349068140,32,5
103800081094906784308,32,4
102814700150801601890,32,5
101220783177785631757,32,5
116389036785261420388,32,5
116555977601625678629,32,5
109477447103610979128,32,5
105446684480087818483,32,2
112332220127690599557,32,4
110477564274757233130,32,5
115370244867198520901,32,4
114551981633714255325,32,4
105794617516672232504,32,1
114243840485140012054,32,2
102609899313020833470,32,5
115268413496158854357,32,5
109525620843133601714,32,2
105856462698249771515,32,3
110281876693217934680,32,5
106472354804749482665,32,4
106657715216559271904,32,1
115099197390747666648,32,5
102592420502174075945,32,3
109878948872587307418,32,4
112134425368801644442,32,4
101240597958036821614,32,2
107986432388736132822,32,1
117868280273278032494,32,4
108515156228402059520,32,4
109168501368355025382,32,4
115987957380290118181,32,5
110535097084130841312,32,2
115920085500206341114,32,4
104820282404187846459,32,5
106403099785932482127,32,5
105207157482407588508,32,5
106936617682119758424,32,4
112898867691289819412,32,1
108126747785493445196,32,5
108653070018469885442,32,4
115702426703944651794,32,4
115092629342437436845,32,4
104749607143246108362,32,5
114660437590678267195,32,3
112316742088366995488,32,4
102009138734840586174,32,5
107490941295368069814,32,5
108420233928729057682,32,5
106160056031508260248,32,5
110169027789832195160,32,5
109500361356244699877,32,5
117684838726088845658,32,5
102553068315709376580,32,5
102983012572382377589,32,5
102887357143551090028,32,5
108692667668763777653,32,5
111925484267177960075,32,5
104212036448788841705,32,5
103580348341827016518,32,4
101744386005047388541,32,5
104157138480212841796,32,5
107614585296647201176,32,5
110561930465577654910,32,5
116450621280807385347,32,5
103641354739191422034,32,5
117760636688070753628,32,5
111910281746507285121,32,5
109536666912561628632,32,1
109122170984984389977,32,5
114363713125043681281,32,3
107431961887496883917,32,5
105994343938244654226,32,5
109168501368355025382,32,5
117816863533058006303,32,4
112398526703325380275,32,5
109993936827213700239,32,4
112546514090265235873,32,4
113129870909575851279,32,5
113647212271723333009,32,5
106545326473178587705,32,5
110927618754233357622,32,4
113530753653440424807,32,3
107322085905017035599,32,5
102150332950066251874,32,5
109837724265667887075,32,4
112219136183188792971,32,5
112267342343429284187,32,4
107026242204077472759,32,3
108999599183447106885,32,3
102476231514136953371,32,3
105039231043418924460,32,5
111972747533251569870,32,4
114983628820388719649,32,1
106210986437091264118,32,3
116759045219278897120,32,5
107431589322877158256,32,4
100667749826736824129,32,5
113775188408100673442,32,2
111041835701079364848,32,5
112631136825364442016,32,5
107853250991726113650,32,2
102131599650159962452,32,5
104693649126079552966,32,5
100088785733373347934,32,2
117269757961738095610,32,4
112778844567394019110,32,5
105443872589558644984,32,5
100738218453091316014,32,5
106744926888361422368,32,5
105731207030172222494,32,4
114517297431821310474,32,5
104280666594276152769,32,4
102184993755210435811,32,4
109567277488886008159,32,3
115506786893762028101,32,4
105456352515293598037,32,5
117596658972425584186,32,4
103521079678024458298,32,5
106794086432328987878,32,4
101199520953629431479,32,5
116632603031964489184,32,5
113960426790222955012,32,5
112881123046760924038,32,5
116123576591476629932,32,1
102448627421488549398,32,5
105052002516880403954,32,5
116316177058967883332,32,5
109052755670788696129,32,4
114784237636508216379,32,5
110855495157627238180,32,4
104258555113765533217,32,4
115793016835137689106,32,5
112565076892085863518,32,5
108630119566236615306,32,2
108778588601072814860,32,5
111401892527212850052,32,4
114611984247471640975,32,3
106565515071370447591,32,5
106326664715959612135,32,5
115544190316562252140,32,5
102763872549072448215,32,4
112514125299214878792,32,1
103754138973033745840,32,5
115935484944818947873,32,5
101059791566559941951,32,3
108367203415240408447,32,5
106513253150683286668,32,5
116764452653322661087,32,4
114062091396363585839,32,1
116848506816174197385,32,5
106872908887535939884,32,4
110518814138773345738,32,5
113345730471940578660,32,5
117478065365788183072,32,4
100899934149681546928,32,1
115802337066515884011,32,5
101038651735695220081,32,5
101672398203402786468,32,4
100590000035692741562,32,5
106646048950657962566,32,5
109192803857735498923,32,4
107704877125433041519,32,5
113518104458001538745,32,5
113874078816875939465,32,3
116987285303044994771,32,5
111969433899023699783,32,5
111773065448350205829,32,3
110375493586982562582,32,3
101551010405113820524,32,4
101157893580525795976,32,5
105893095467866961300,32,5
102693426209763468296,32,4
103042990560105875089,32,3
107842990433597457034,32,5
105379301177857794957,32,4
105687958576292370147,32,3
112329264333184965155,32,5
107141328734419507086,32,5
103575601236373049278,32,5
103438528083390959487,32,5
101202410850192246811,32,4
101955926657523113723,32,5
110358387947738376597,32,5
102437010312797834137,32,4
100304992541238295193,32,4
112716411007773788470,32,4
109282869512033123620,32,5
115398707260593178184,32,1
116551180918784071757,32,3
112515148607207092771,32,5
103897931887310114749,32,5
101597484841229205770,32,4
104555564028276790388,32,4
100724179517691752889,32,5
111599633311987645854,32,5
112546514090265235873,32,5
104856961477143178685,32,5
107365195260920804897,32,1
106020851142357985656,32,1
116812521422723281215,32,5
115974072852898549548,32,2
117169429047313659777,32,5
117422419475865484684,32,5
109872856730739550158,32,3
111760468965013257858,32,5
109756518746414930822,32,4
101573994449393878984,32,4
106473660941590855809,32,3
118252440366043229254,32,4
111853887734999495724,32,5
115502941105803941354,32,4
101569877107049875499,32,5
116713816404358474603,32,2
105774949900672382096,32,3
109329504288507680548,32,4
103665553977215246019,32,2
112878471335408352385,32,5
111542469626794937291,32,5
103735984100809421701,32,5
111872279168000366359,32,5
102417187419000284994,32,5
115290990713537303165,32,5
104371917776164667984,32,5
117548169248347557531,32,5
115265516205012933731,32,4
110082189642900458979,32,4
103477301016063327409,32,4
101556579809918267430,32,5
104607298440809268610,32,5
104815968921080965532,32,5
106572060115264546355,32,5
116941747326928853397,32,5
100178703270090160509,32,5
105730361201491992440,32,5
101965278626014195907,32,4
101134662479069114008,32,5
104858008005444233129,32,5
104363378447102686487,32,5
115179093936842061776,32,4
101351700362215337722,32,5
116400064690420425237,32,5
117581941323382412312,32,4
108256820872326908027,32,4
110643489180761197590,32,1
100210033573365280850,32,3
110303154857926848338,32,5
111075733621876988711,32,5
100737240137203778146,32,5
100770698266904748440,32,4
108512285227866704341,32,5
110083352406950149499,32,2
111406931807185833571,32,4
115661217751644550881,32,5
103776257932828615132,32,3
113252327441024337031,32,5
114241899963809717824,32,4
116959030157195344833,32,4
106240551412218195599,32,5
111610769298245037568,32,5
109124983864223287134,32,1
117627482435622513070,32,5
100627489944283635979,32,4
117829470427849447049,32,5
115734578140137125670,32,3
115572482118483813222,32,1
103331239252894299165,32,4
107391474601000043950,32,4
109436526529675711382,32,5
110044102556048829440,32,3
106406557114971094623,32,1
102131599650159962452,32,5
112778212304371360661,32,4
116893013248035859277,32,4
111500727350193867321,32,3
105369761911516655460,32,3
100166536468015370512,32,4
112375357138620140706,32,4
116085174061085634916,32,5
101643671888079639645,32,4
108591583130740588237,32,5
116945837901919290451,32,5
113611267426468840247,32,5
108673972406475843158,32,5
102494051364568561042,32,5
117881256987707474571,32,5
102049313716241813943,32,5
105371767334109403475,32,5
115134900945804701205,32,5
108610000768381477156,32,5
106240920357299988270,32,5
104363394495369608531,32,5
100772233432428501271,32,5
109868470100566104735,32,5
110882658327275781825,32,4
111295190056982338080,32,5
108065376001627020326,32,5
117597521823331631501,32,4
112841791771946789218,32,5
113742903106734078420,32,5
101301740282655538081,32,3
108765814874331459145,32,5
105667784407390963931,32,4
105371022437376788199,32,5
104111448778739221369,32,3
114462370617618834953,32,2
103942109797748539829,32,5
109923336538819799616,32,5
115866214867824297263,32,5
116121231685580211449,32,1
117847261235892213991,32,5
111397475632052185785,32,4
118043515514879555130,32,5
108219296423655441067,32,4
100431621895525705597,32,4
100048555777465421053,32,2
114872607140811980663,32,4
109126344872816026986,32,4
118385133377899895483,32,5
113303686508191485341,32,4
102749530254010476535,32,5
113288475978172355218,32,5
113994622625399078957,32,5
115934771092142766584,32,5
104566193635761877451,32,4
117928452475443781456,32,5
105256927610815725781,32,3
118097890715696030369,32,5
106265098661639103255,32,5
113428268467885703547,32,5
111982331167119237435,32,5
111218597138384298377,32,1
101922156042740588725,32,5
112017310478487936939,32,5
102690804578294646604,32,4
105612159434257655081,32,2
109461726488295375671,32,5
103543867495431164368,32,5
102663318307273036037,32,5
109354170629388358235,32,5
101026295702305979206,32,5
109091486210547033911,32,5
109885355528340596019,32,5
105293983437934838081,32,5
117356923001785310907,32,5
113754299332954350520,32,5
101857947409454942140,32,5
112265417912924143956,32,5
103617801841135994510,32,5
101187247280655756623,32,5
102916644446525304890,32,5
112185320258514588291,32,4
104139678275360897519,32,2
109308733670356538847,32,5
116406925130964855915,32,5
109659915448404366097,32,5
116894327144996065350,32,5
106460970134427359358,32,4
104981672067909638396,32,5
101760999334968283658,32,5
107512370943460584430,32,5
113821707496902567026,32,5
114306719690919056210,32,5
108111613984623438337,32,4
116527393934714401340,32,5
103776257932828615132,32,1
109557138818039936309,32,5
101940455539312025157,32,5
110151854215429377377,32,1
117465885711011307889,32,5
100167489864798560469,32,5
100543882973615460981,32,4
104414846397012533165,32,1
113894207937423590160,32,5
103869076217341585336,32,5
112256323837054645992,32,1
106573527345302821902,32,5
100229744372485031895,32,5
100875185689780823497,32,5
101394919971909627244,32,5
101202102175274152530,32,5
109496135008107023633,32,5
105671425685429493696,32,5
101498022192398766194,32,4
113964448221255484031,32,4
114149320020572340081,32,5
112351789653947675243,32,5
107473768555578934190,32,5
111436628560900340669,32,5
114633703840911955355,32,5
108706049016639096740,32,5
110132754991131522748,32,5
102574012278183099582,32,5
115608614665510260632,32,5
115255391857475499083,32,4
102305199551853057851,32,5
105242803894555072768,33,1
111841863825743880599,33,4
106473378023729080154,33,4
111617482677579385491,33,3
110852393277904512249,33,4
105011709547335885774,33,3
101405007688183173172,33,4
112618664036006904996,33,3
103388778841971744532,33,5
104084812294086481770,33,4
103636603667657014082,33,5
115729532983609369844,33,4
112580702678572611792,33,5
115092629342437436845,33,5
116283081117966155504,33,5
113679942190121969936,33,5
109700296165353307299,33,4
100138559920295741735,33,5
108121199285494203089,33,2
115141646194726385659,33,5
110780319388746422794,33,4
101043457664378707626,33,5
103396991555532088674,33,2
105847756586915247171,33,5
102953742603127699990,33,4
103666630328952988803,33,5
111196072101655924920,33,5
115861152131461407043,33,5
102474446392753801082,33,5
106089303779351590194,33,1
108168661550685150572,33,5
100046037856212485031,33,1
109781668284582511410,33,3
111904851234467911414,33,4
101493543453276083129,33,3
115506786893762028101,33,4
106541192281234156646,33,5
108747833281455500686,33,5
116531756403969043855,33,2
114542577624189743521,33,3
104667463063320607573,33,5
108701189887641475805,33,5
115513241258679260125,33,5
115365064818916262420,33,5
101381356185028377091,33,3
107431311501196260054,33,1
105772311987682755608,33,5
105298122777249377342,33,5
102198586474576321011,33,5
116933190378655590963,33,3
108799073945466418865,33,4
100765138613488056874,33,1
112734149825021549124,33,1
116001171041763971352,33,4
116951712588847216089,33,4
109667173032221299040,33,5
115045247855444743413,33,1
117688518257605661668,33,1
100760403527618922977,33,5
111802448595187405859,33,4
107501988233358990842,33,4
102477971098017065179,33,4
101627402091373708410,33,4
102231300111161299969,33,5
111147155185596818858,33,4
118228485929698921056,33,5
107403022024229817965,33,5
101827544393066516766,33,3
104950464093711576018,33,5
110592825321850522818,33,5
110953893471939299378,33,5
115246574484997189537,33,5
117046704133474247717,33,5
113329572260981988853,33,5
116988043108994539405,33,5
100530645786187180428,33,1
117581941323382412312,33,5
116149504183790493047,33,3
107813037784059923389,33,5
107643596070428909350,33,5
109029162915414297589,33,5
109699968139260931964,33,4
113374013590558934133,33,3
102507297993556160004,33,4
106833163410885808643,33,3
116775946583178596359,33,5
107753061960389425032,33,4
107326152177287028042,33,5
106265098661639103255,33,5
111010925972192658227,33,5
112198819858862560142,33,5
101035438704560938373,33,5
103462332928901756579,33,5
112321949232642798710,33,5
110703873424948626561,33,4
100178506075603563199,33,5
114758686426612190461,33,5
102690601659845255496,33,5
117782098391763105691,33,4
106068166184613134551,33,5
106929120638358036056,33,5
117296008288513291245,33,2
103265075284958663811,33,5
117195580832899265402,33,5
111697407460575652973,33,5
109380638122804863753,33,4
103232165137310122184,33,4
114535082728517447438,33,5
109632614524870810849,33,4
117636298055438375507,33,1
109129911064312249454,33,4
111144555528768693953,33,5
116369489244487093051,33,4
105011709547335885774,33,4
103838832993869374040,33,2
100188076612130117079,33,5
100594377895134465588,33,5
110332606115593026156,33,5
111193104224411748631,33,5
103880337161696147608,33,4
115329103961214375139,46,3
113659505047197492698,46,5
116672931416731541600,46,5
116157053698941957069,46,5
102060121835583875411,46,5
103386359256750778127,46,2
108570904514179644745,46,5
113037056036921820983,46,2
106685533840285809354,46,5
105941877430297291770,46,5
101862875575211722723,46,5
113745218029727616025,46,3
113545438250743537165,46,5
116705919836922892317,46,5
111910730769333252339,46,5
112684786814426787523,46,4
110613446011887370025,46,4
101973180167730001433,46,1
113526791933910476124,46,5
106767029331563319629,46,5
103953621273364817344,33,5
115984445603658392217,33,5
104494801924110749937,33,4
114098867019332720545,33,5
114097918086415790092,33,5
102175764454868080280,33,4
103734562456072752898,33,4
113168103567308117932,33,5
114244095223035820446,33,3
105011709547335885774,33,4
115946193906410035484,33,3
111613242838052151995,33,5
101722779380399638277,33,5
105369079166608661961,33,4
106440474104596030648,33,5
109580319856974936520,33,4
111569118049889223253,33,4
108426326293462674272,33,4
111752617868401151271,33,5
100384478609075836592,33,5
100079114184296502948,33,5
116835695888617980447,33,3
111933438063410583594,33,5
109684255066684574455,33,5
117550680580721239323,33,4
109139788286255149462,33,5
116249835481027678599,33,5
111522985617704248795,33,5
102789987039841673248,33,5
101526522889456924607,33,5
113100884273670593530,33,4
116514988351523268036,33,5
106902362925831479754,33,4
117014565262334317864,33,5
115432361581263081974,33,4
106178792023551470033,33,5
115322596198213379042,33,5
107564523738465508644,33,4
108354529389139512629,33,5
118014297000397234936,33,4
106942401356027724846,33,5
108821377697270430840,33,4
104277632687873677090,33,5
114325380877245070716,33,5
112961585183921592977,33,4
102213924345193254932,33,4
117978548373189244777,33,4
117829380255027009083,33,1
111006947160826666924,33,5
101713053518272375098,33,5
114150605317016699887,33,4
114418926781433919968,33,4
101137470618323828351,33,5
108276975453097214406,33,5
103647312456016976526,33,5
103631789746260722279,33,5
104017026296774707444,33,2
100622409074420981179,33,4
108678594333994361733,33,5
101395162337471098745,33,4
107884866147259824082,33,5
100346756743744709942,33,1
102823227107262040307,33,5
113061969117772726693,33,5
107817726526626375036,33,5
113112196772337138258,33,5
108393499161822162308,33,4
115436024525519335375,33,5
112769231451592409409,33,5
103164312217043843796,33,4
100977236889764633061,33,5
101896031421501977127,33,5
106243481761612968113,33,4
107840397439056546996,33,5
115977770763572710841,33,5
112711738869276424296,33,5
107626893132938711186,33,5
109810310085853190028,33,5
104410003481193569668,33,5
117975631591024426567,33,2
115081352213025088405,33,5
114279177108343118707,33,4
106289469372994036057,33,5
114004937709323106269,33,5
106915696915004168836,33,5
